Descricao;Unidade
TERMO-RETRATIL ** ROLO 22MM ** (MT - 125 GRAUS) PRETO;MT
TERMO-RETRATIL ** ROLO 22MM ** (MT - 125 GRAUS) VERDE;MT
TERMO-RETRATIL ** ROLO 22MM ** (MT - 125 GRAUS) VERMELHO;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) AZUL;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) BRANCO;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) LILAS;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) PRETO;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) VERDE;MT
TERMO-RETRATIL ** ROLO 25MM ** (MT - 125 GRAUS) VERMELHO;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) AZUL;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) BRANCO;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) LILAS;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) PRETO;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) VERDE;MT
TERMO-RETRATIL ** ROLO 28MM ** (MT - 125 GRAUS) VERMELHO;MT
TERMO-RETRATIL ** ROLO 40MM ** (MT - 125 GRAUS) PRETO;MT
TERMO-RETRATIL PCT C/ 15 UND;UN
TERMOSTATO EGO - 0° - 40° C/ MANIPULADOR;PC
TERMOSTATO EGO - 50° - 320° C/ MANIPULADOR;PC
TERMOSTATO ROBERTSHAW - 50° - 200° 20 AMP C/ MANIPULADOR *** HTV ***;PC
TERMOSTATO ROBERTSHAW - 50° - 300° 30 AMP C/ MANIPULADOR *** 80200 ***;UN
TERMOSTATO ROBERTSHAW - 80° - 210° 30 AMP C/ MANIPULADOR *** 80200 ***;PC
TESTE;UN
TESTE - CHAVE DIGITAL - 127/220V;PC
TESTE - CHAVE SIMPLES - 127/220V;PC
TESTE - PINO MACHO - 127/220V;UN
TIMER RESID. ANALOGICO 127/220V;PC
TIMER RESID. DIGITAL 127/220V;PC
TIMER PAINEL ANALOGICO RTM;PC
TIMER PAINEL DIGITAL BWT 20 ** COEL **;PC
TIMER PAINEL DIGITAL RTM;PC
TIMER PAINEL DIGITAL RTM ** COEL **;PC
TINTA - LATEX SUVINIL 16 L;UN
TOMADA EM BARRA DUPLA MG 10A (CZ);UN
TOMADA EM BARRA DUPLA MG 20A (PT);PC
TOMADA EM BARRA QUINTUPLA MG 10A (CZ);UN
TOMADA EM BARRA QUINTUPLA MG 20A (PT);UN
TOMADA EM BARRA TRIPLA 20A (PT);PC
TOMADA EXTERNA UNIVERSAL (REDONDINHA ** NBR **);PC
TOMADA INDUSTRIAL EMBUTIR 2P+T 20A PAINEL PADRÃO NBR ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 16A 2P+T 6H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 16A 2P+T 9H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 16A 3P+T 6H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 32A 2P+T 6H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 32A 3P+T 6H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 32A 3P+T 9H ( VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 32A 3P+T+N 6H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 32A 3P+T+N 9H ( AZUL / VERMELHO );PC
TOMADA INDUSTRIAL SOBREPOR 63A 3P+T 6H ( AZUL / VERMELHO );PC
TOMADA NYLON/PORC FEMEA 2X20A (EXTERNA);PC
TOMADA NYLON/PORC FEMEA 2X30A (EXTERNA);PC
TOMADA NYLON/PORC FEMEA 3X20A (EXTERNA);PC
TOMADA NYLON/PORC FEMEA 3X30A (EXTERNA);PC
TORNEIRA ABS - BICA MOVEL - LAVATORIO - 1/4 DE VOLTA - BR;PC
TORNEIRA ABS - BICA MOVEL - PAREDE - 1/4 DE VOLTA - BR/CR;PC
TORNEIRA ABS - BICA MOVEL - PAREDE - BR;PC
TORNEIRA ABS - BICA MOVEL - PAREDE - PT;PC
TORNEIRA ABS - LORENZETTI ACQUA BELLA (C/ FILTRO);PC
TORNEIRA ABS - LORENZETTI ACQUA BELLA (SOMENTE REFIL);PC
TORNEIRA ABS - LORENZETTI AQUECIDA LOREN EASY ( 127V / 4600W );PC
TORNEIRA ABS - LORENZETTI AQUECIDA LOREN EASY ( 220V / 4600W );PC
TORNEIRA ABS - LORENZETTI ELETRONICA VERSATIL ( 220V / 5500W );PC
TORNEIRA ABS - TANQUE BASICA ( SAIDA 3/4 - BR );PC
TORNEIRA ABS - TANQUE C/ BICO ( 1/4 DE VOLTA - BR );PC
TORNEIRA METAL -;PC
TORNEIRA METAL - BANCADA BICA MOVEL - CROMADA (COD3159 C52);PC
TORNEIRA METAL - BANCADA COZINHA MESA - CROMADA (COD3162 C52);PC
TORNEIRA METAL - BANCADA TORN. LINK 45° QUAD. - CROMADA (COD1097 C14);PC
TORNEIRA METAL - BANCADA TORN. LINK 45° REDON. - CROMADA (COD1196 C39);PC
TORNEIRA METAL - BANCADA GOURMET 1/4 DE VOLTA - CROMADA (COD2098 C52);PC
TORNEIRA METAL - BANCADA GOURMET BICA CONE 1/4 DE VOLTA - PRETA (COD6165 C70);PC
TORNEIRA METAL - BANCADA GOURMET BICA CONE 1/4 DE VOLTA - VERMELHA (COD6165 C70);PC
TORNEIRA METAL - BANCADA GOURMET BICA FLEX 1/4 DE VOLTA - PRETA (COD6166 C52);PC
TORNEIRA METAL - PAREDE COZINHA C/ FILTRO CLEAN - (COD9191 C52);PC
TORNEIRA METAL - PAREDE COZINHA PAREDE 1/4 DE VOLTA - CROMADA (COD3158 C52);PC
TORNEIRA METAL - PAREDE TORNEIRA PAREDE BICA FLEX 1/4 DE VOLTA - PRETA (COD6157 C52);PC
TORNEIRA METAL - PAREDE GOURMET 1/4 DE VOLTA - CROMADA (C60);PC
TORNEIRA METAL - PAREDE GOURMET 1/4 DE VOLTA - PRETA (C60);PC
TORNEIRA METAL - PAREDE JARDIM LONGA - AMARELA;PC
TORNEIRA METAL - PAREDE JARDIM LONGA - CROMADA;PC
TORNEIRA METAL - TANQUE RETA 18CM;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 75.000 VA ALUMINIO - ISOLADO IP20;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 75.000 VA COBRE - ISOLADO IP20;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 100.000 VA ALUMINIO - ISOLADO IP20;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 100.000 VA COBRE - ISOLADO IP20;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 50 KVA ALUMINIO - ISOLADO IP21;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V / 380V) 70 KVA ALUMINIO - ISOLADO IP21;PC
TRANSFORMADOR CABINE (TRIFASICO - 220V) 15.000 VA *COBRE*;UN
TRANSFORMADOR CABINE (TRIFASICO - 380V / 220V) 8.000 VA;PC
TRANSFORMADOR CABINE (TRIFASICO - 380V / 220V) 20.000 VA;PC
TRANSFORMADOR CABINE (TRIFASICO - 380V / 220V) 25.000 VA;PC
TRANSFORMADOR CABINE (TRIFASICO - 380V / 220V) 30.000 VA;PC
TRANSFORMADOR CABINE (TRIFASICO - 440/480V / 220V) 15.000 VA;PC
TRANSFORMADOR PAINEL (ENT. 220V / SAIDA 24VCA ) - 5W;PC
TRANSFORMADOR PAINEL (MONOFASICO - 220V /24V) - 300 VA;PC
TRANSFORMADOR PAINEL (MONOFASICO - ENT220V /SAIDA12V) - 3000 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 220/380/440/480V / 110/220V) - 1000 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 220/380/440/480V / 110/220V) - 2000 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 380V / 115V) - 400 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 380V / 220V) - 100 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 380V / 220V) - 300 VA;PC
TRANSFORMADOR PAINEL (TRIFASICO - 440V / 127+220V) - 600 VA;UN
TRANSFORMADOR PAINEL (TRIFASICO - 440V / 220V) - 1000 VA;PC
TRANSFORMADOR * 100VA ( FIOLUX );PC
TRANSFORMADOR * 300VA ( FIOLUX );PC
TRANSFORMADOR * 500VA ( FIOLUX );PC
TRANSFORMADOR * 750VA ( FIOLUX );PC
TRANSFORMADOR * 1000VA ( FIOLUX );PC
TRANSFORMADOR * 1500VA ( FIOLUX );PC
TRANSFORMADOR * 2000VA ( FIOLUX );PC
TRANSFORMADOR * 3000VA ( FIOLUX );PC
TRANSFORMADOR * 5000VA ( FIOLUX );PC
TRANSFORMADOR 750VA ( AMB );PC
TRANSFORMADOR 1010VA ( AMB );PC
TRANSFORMADOR 1500VA ( AMB );PC
TRANSFORMADOR 2000VA ( AMB );PC
TRANSFORMADOR 3000VA ( AMB );PC
TRANSFORMADOR 5000VA ( AMB );PC
TRANSFORMADOR10.000VA (ENT 440V SAID 220V);PC
TRILHO * DIN * DE FIXACAO * (PEDAÇO 10CM) *;MT
TRILHO * DIN * DE FIXACAO * (PEDAÇO 20CM) *;MT
TRILHO * DIN * DE FIXACAO * (PEDAÇO 30CM) *;MT
TRILHO * DIN * DE FIXACAO * (BARRA 1 METRO) * - PERFURADO;MT
TRILHO ELETRIFICADO ** EMENDA L ** - BR;PC
TRILHO ELETRIFICADO ** EMENDA L ** - PT;PC
TRILHO ELETRIFICADO ** LUVA EMENDA RETA ** - BR;PC
TRILHO ELETRIFICADO ** LUVA EMENDA RETA ** - PT;PC
TRILHO ELETRIFICADO ** SPOT 7W / 10W 3000K ** - BR;PC
TRILHO ELETRIFICADO ** SPOT 7W / 10W 3000K ** - PT;PC
TRILHO ELETRIFICADO ** SPOT 7W / 10W 6400K ** - BR;PC
TRILHO ELETRIFICADO ** SPOT 7W / 10W 6400K ** - PT;PC
TRILHO ELETRIFICADO ** SPOT 12W / 3000K ** - BR;PC
TRILHO ELETRIFICADO ** SPOT 12W / 6500K ** - PT;PC
TRILHO ELETRIFICADO ** SPOT 20W / 3000K ** - PT;PC
TRILHO ELETRIFICADO ** SPOT 20W / 6500K ** - PT;PC
TRILHO ELETRIFICADO ** TRILHO 1.5MT ** - BR;PC
TRILHO ELETRIFICADO ** TRILHO 1MT ** - BR;PC
TRILHO ELETRIFICADO ** TRILHO 1MT ** - EMBUTIR PT;PC
TRILHO ELETRIFICADO ** TRILHO 1MT ** - PT;PC
TRILHO ELETRIFICADO ** TRILHO 2MT ** - EMBUTIR PT;PC
TRILHO ELETRIFICADO ** TRILHO 3MT ** - EMBUTIR PT;UN
TUBO SEALTUBO 1/2;MT
TUBO SEALTUBO 3/4;MT
TUBO SEALTUBO 1;MT
TUBO SEALTUBO 11/4;MT
TUBO SEALTUBO 1 1/2;MT
TUBO SEALTUBO 2;MT
TUBO SEALTUBO 3;MT
TUBO CORRUGADO - ROLO 50M - 3/4 AM;RL
TUBO CORRUGADO - ROLO 50M - 3/4 LJ;RL
TUBO CORRUGADO - ROLO 25M - 1 AM;RL
TUBO CORRUGADO - ROLO 25M - 1 LJ;RL
TUBO CORRUGADO - 11/4 PT;MT
TUBO CORRUGADO ADTEX - ROLO 25M - 1 LJ;RL
TUBO CORRUGADO ADTEX/TRAMONTINA - ROLO 50M - 3/4 AM;RL
TUBO CORRUGADO ADTEX/TRAMONTINA - ROLO 25M - 1 AM;RL
TUBO CORRUGADO - BOBINA - 1/2 - 5/8 PT;MT
TUBO CORRUGADO - BOBINA - 1/2 - 5/8 AM;MT
TUBO CORRUGADO - BOBINA - 3/4 PT;RL
TUBO CORRUGADO - BOBINA - 3/4 AM;MT
TUBO CORRUGADO - BOBINA - 3/4 LJ;MT
TUBO CORRUGADO - BOBINA - 1 PT;PC
TUBO CORRUGADO - BOBINA - 1 AM;MT
TUBO CORRUGADO - BOBINA - 1 LJ;MT
TUBO CORRUGADO - 1 1/2 PT;MT
TUBO CORRUGADO - 2 PT;MT
TUBO CORRUGADO - 3 PT;MT
TUBO CORRUGADO - 4 PT;MT
TUBO CORRUGADO - LUVA EMENDA 1/2;PC
TUBO CORRUGADO - LUVA EMENDA 3/4;PC
TUBO CORRUGADO - LUVA EMENDA 1;PC
TUBO CORRUGADO - LUVA EMENDA 1 1/4;PC
TUBO POLIET. - 1/2 X 2MM;MT
TUBO POLIET. - 1/2 X 2.5MM;MT
TUBO POLIET. - 3/4 X 2MM;MT
TUBO POLIET. - 3/4 X 2.5MM;MT
TUBO POLIET. - 1 X 2.5MM;MT
TUBO POLIET. - 1 1/4 X 3MM;MT
TUBO POLIET. - 1 1/4 X 3.5MM;MT
TUBO POLIET. - 1 1/2 X 3MM;MT
TUBO POLIET. - 1 1/2 X 3.5MM;MT
TUBO POLIET. - 1 1/2 X 4MM;MT
TUBO POLIET. - 2 X 3.5MM;MT
TUBO POLIET. - 2 X 4MM;MT
TUBO POLIET. - 2 1/2 X 4MM *ENCOMENDA*;MT
TUBO POLIET. - 3 X 5.5MM;MT
TUBO SEAL - CONECTOR GIRATORIO RETO ROSCA BSP - 2;PC
TUBO TUSA 1/2;MT
TUBO TUSA 3/4;MT
TUBO TUSA 1;MT
TUBO TUSA 1 1/4;MT
TUBO TUSA 1 1/2;MT
TUBO TUSA 2;MT
TUBO TUSA 2 1/2 *ENCOMENDA*;MT
TUBOS & CONECXOES - ENGATE RAPIDO PVC RAPIDO (KRONA);UN
TV BOX 4K ULTRA HD;UN
UMIDIFICADOR - 2LT ( * VENTSOL * / BIVOLT );PC
UMIDIFICADOR - 2LT ( ELGIN / BIVOLT );PC
UNIDUT CONICO 1/2;PC
UNIDUT CONICO 3/4;PC
UNIDUT CONICO 1;PC
UNIDUT CONICO 1 1/4;PC
UNIDUT CONICO 1 1/2;PC
UNIDUT CONICO 2;PC
UNIDUT CONICO 2 1/2 *ENCOMENDA*;PC
UNIDUT CONICO 3 TRAMONTINA;PC
UNIDUT CONICO 4;PC
UNIDUT CONICO BOX - 3/4 - ROSCA LUVA;PC
UNIDUT CONICO BOX - 1 - ROSCA LUVA;PC
UNIDUT CURVO BOX - 1 1/2 - LUVA LUVA;UN
UNIDUT CURVO BOX - 1 1/4 - LUVA LUVA;UN
UNIDUT CURVO BOX - 1 - LUVA LUVA;UN
UNIDUT CURVO BOX - 1/2 - LUVA LUVA;UN
UNIDUT CURVO BOX - 1/2 - ROSCA LUVA;UN
UNIDUT CURVO BOX - 2 - LUVA LUVA;UN
UNIDUT CURVO BOX - 3/4 - LUVA LUVA;UN
UNIDUT CURVO BOX - 3/4 - ROSCA LUVA;PC
UNIDUT CURVO BOX - 1 1/2 - ROSCA LUVA;UN
UNIDUT CURVO BOX - 1 1/4 - ROSCA LUVA;UN
UNIDUT CURVO BOX - 1 - ROSCA LUVA;PC
UNIDUT CURVO BOX - 2 - ROSCA LUVA;UN
UNIDUT RETO 1/2;PC
UNIDUT RETO 3/4;PC
UNIDUT RETO 1;PC
UNIDUT RETO 1 1/4;PC
UNIDUT RETO 1 1/2;PC
UNIDUT RETO 2;PC
UNIDUT RETO 2 1/2;PC
UNIDUT RETO 3;PC
UNIDUT RETO 4;PC
UNIDUT UNILET CURVO SEM ROSCA 1;PC
UNIDUT UNILET CURVO SEM ROSCA 2;PC
UNIDUT UNILET CURVO SEM ROSCA 3;PC
UNIDUT UNILET CURVO SEM ROSCA 3/4;PC
UNIDUT UNILET CURVO SEM ROSCA 4;PC
USO CONSUMO - BOLBA/BALDE PARA GRAXA 2KG;PC
USO CONSUMO - BONE C/ LOGO;UN
USO CONSUMO - BROCA AÇO RAPIDO - 7MM;PC
USO CONSUMO - BROCA AÇO RAPIDO - 10MM;PC
USO CONSUMO - BROCA AÇO RAPIDO - 15MM;PC
USO CONSUMO - CAIXA PLASTICA ORGANIZADORA - 60 LITROS;UN
USO CONSUMO - CAMISA SOCIAL REPRESENTANTE BORDADA;UN
USO CONSUMO - CAMISETA ELETRICISTA;UN
USO CONSUMO - CAMISETA ELETRICISTA CUSTOMIZADA;UN
USO CONSUMO - CAMISETA UNIFORME POLO;UN
USO CONSUMO - CAMISETA UNIFORME POLO -***** USADA******;UN
USO CONSUMO - CANECA TERMICA;UN
USO CONSUMO - CARTAO VISITA SIMPLES (500PC);UN
USO CONSUMO - CESTA DE NATAL;UN
USO CONSUMO - CHAPA MADEIRITE;MT
USO CONSUMO - CHAVEIRO TESTE (MG);UN
USO CONSUMO - CIMENTO ITAU 50KG;PC
USO CONSUMO - CINTA CATRACA;PC
USO CONSUMO - CINTA DE ELEVAÇÃO - 2 TONELADAS - 3MT;UN
USO CONSUMO - CINTA DE ELEVAÇÃO - 5 TONELADAS - 3MT;UN
USO CONSUMO - COMPRESSOR 110L 2CV 220V - SCHULZ;UN
USO CONSUMO - CONE PVC 50 CM;PC
USO CONSUMO - CORDA 1/2 SEGURANCA BOMBEIRO 50MT;PC
USO CONSUMO - CRACHÁ;UN
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.38;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.39;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.40;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.41;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.42;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.43;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.44;PC
USO CONSUMO - EPI - BOTINA SEGURANÇA BICO PVC N.47;PC
USO CONSUMO - EPI - CAPACETE (ARANHA+JUGULAR)- CAMPER;PC
USO CONSUMO - EPI - CAPUZ BALACLAVA;UN
USO CONSUMO - EPI - CINTO DE SEGURANCA PARAQUEDISTA 3 PONTOS PROT. LOMBAR;PC
USO CONSUMO - EPI - CINTO PARAQUEDISTA DLT-012 - TALABARTE DUPLO;PC
USO CONSUMO - EPI - COTURNO ELETRICISTA N.41;UN
USO CONSUMO - EPI - COTURNO ELETRICISTA N.42;MT
USO CONSUMO - EPI - LUVA DE NYLON POLIAMIDA G;PC
USO CONSUMO - EPI - LUVA ISOLANTE ALTA TENSÃO CLASSE 00 CA 38.400;UN
USO CONSUMO - EPI - LUVA VAQUETA CANO CURTO;UN
USO CONSUMO - EPI - LUVA VAQUETA CANO LONGO;UN
USO CONSUMO - EPI - MASCARA AZUL C/ VALVULA;UN
USO CONSUMO - EPI - MOSQUETAO OVAL ROSCADO 25KN;PC
USO CONSUMO - EPI - OCULOS CINZA (CA);PC
USO CONSUMO - EPI - OCULOS ESCURO DE SOLDA;PC
USO CONSUMO - EPI - OCULOS INCOLOR;PC
USO CONSUMO - EPI - OCULOS SUMMER FUME;PC
USO CONSUMO - EPI - PROTETOR AURICULAR;PC
USO CONSUMO - EPI - SUSPENÇÃO CAPACETE (ARANHA);UN
USO CONSUMO - EPI - TALABARTE EM Y ELASTICO C/ ABS;PC
USO CONSUMO - EPI - TALABARTE POSICIONAMENTO CORDA C/ REGULAGEM 700AJMN;PC
USO CONSUMO - EPI - TRAVA QUEDA CORDA 12MM;PC
USO CONSUMO - ESCADA ALUM DOMESTICA * 6 DEG * - ( ABERTURA );PC
USO CONSUMO - ESCADA ALUM PROFISSIONAL * EXTENSIVA * - ( MOR 12 DEG X 2 );UN
USO CONSUMO - ETIQUETA PARA LUMINARIA PUPLICA;UN
USO CONSUMO - FERRAMENTA - ALICATE CRIMPADOR CONECTOR RG6 / RG59 - TERMINAL DE ANTENA - FOXLUX;PC
USO CONSUMO - FERRAMENTA - ALICATE HIDRAULICO PRENSA CRIMPA TERMINAL 10 A 300MM;PC
USO CONSUMO - FERRAMENTA - BIT PHILIPS IMANTADO - PONTEIRA PARAFUSADEIRA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - APLICADOR DE SILICONE;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA 3H6;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA ACO RAPIDO C - 1/8 (3MM);UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA ACO RAPIDO E - 5/16 (8MM);UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA DE WIDIA 6MM;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA DE WIDIA 8MM;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA DE WIDIA 10MM;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA DE WIDIA 10MM P/ IMPACTO DEWALT;UN
USO CONSUMO - FERRAMENTA ALVENARIA - BROCA DE WIDIA 12MM;UN
USO CONSUMO - FERRAMENTA ALVENARIA - CABO DE MADEIRA P/ MARETA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - CARRIOLA METAL 60 LITROS;PC
USO CONSUMO - FERRAMENTA ALVENARIA - CATRACA REVERSIVEL;PC
USO CONSUMO - FERRAMENTA ALVENARIA - CAVADEIRA **RETA**;UN
USO CONSUMO - FERRAMENTA ALVENARIA - CAVADEIRA ARTICULADA COM CABO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - CAVADEIRA C/ CABO;UN
USO CONSUMO - FERRAMENTA ALVENARIA - CAVADEIRA GRANDE (1.8MT);PC
USO CONSUMO - FERRAMENTA ALVENARIA - CHIBANCA TARZA (C/CABO - MACHADINHO);PC
USO CONSUMO - FERRAMENTA ALVENARIA - COLHER DE PEDREIRO RETA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - DESEMPENADEIRA (PLASTI. AZUL);PC
USO CONSUMO - FERRAMENTA ALVENARIA - DESEMPENADEIRA PVC CORRUGADA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - ENXADA LARGA FORJADA COM CABO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - ENXADA LARGA FORJADA COM CABO 1.5L;PC
USO CONSUMO - FERRAMENTA ALVENARIA - ENXADAO FUZIL LARGO (C/ CABO);PC
USO CONSUMO - FERRAMENTA ALVENARIA - FACÃO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - FOICE ROCADEIRA (TRAMONTINA + CABO 1.2MT NOVO);PC
USO CONSUMO - FERRAMENTA ALVENARIA - GUIA SERRA COPO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - MARRETA FORJADA 2KG;PC
USO CONSUMO - FERRAMENTA ALVENARIA - NIVEL DE ALUMINIO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - PÁ AJUDADEIRA BICO COM CABO RETO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - PA DE BICO (SEM BORDA);PC
USO CONSUMO - FERRAMENTA ALVENARIA - PÁ RETA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - PERFURADOR DE SOLO 52CC + EXTENSOR DE 1M GASOLINA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - PICARETA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - PONTEIRO DE AÇO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - SERRA COPO * MADEIRA * (8 PC X 1/2 A 21/2);PC
USO CONSUMO - FERRAMENTA ALVENARIA - SERRA COPO GUIA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - SERRA DE COPO 1 VIDEA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - SERRA DE COPO 11/4;PC
USO CONSUMO - FERRAMENTA ALVENARIA - SERRA DE COPO 3/4 VIDEA;PC
USO CONSUMO - FERRAMENTA ALVENARIA - TALHADEIRA 1/2 X 12;PCT
USO CONSUMO - FERRAMENTA ALVENARIA - TALHADEIRA DE AÇO;PC
USO CONSUMO - FERRAMENTA ALVENARIA - TALHADEIRA DE MÃO CABO 2 MT;UN
USO CONSUMO - FERRAMENTA ALVENARIA - TRENA (MEDIDOR E TOTALIZADOR DE DISTANCIAS MANUAL);PC
USO CONSUMO - FERRAMENTA ALVENARIA - VANCA (PA DE CORTE);PC
USO CONSUMO - FERRAMENTA AR COND. - ADAPTADOR PARA R410 PRA R22;PC
USO CONSUMO - FERRAMENTA AR COND. - ALARGADOR DE TUBOS 1/4 A 7/8 SURYHA;PC
USO CONSUMO - FERRAMENTA AR COND. - ALICATE AMPERIMETRO MULTIMETRO DIGITAL SURYHA;PC
USO CONSUMO - FERRAMENTA AR COND. - ARCO DE SERRA;PC
USO CONSUMO - FERRAMENTA AR COND. - BOLSA COLETORA DE LIMPEZA 18K A 30K;PC
USO CONSUMO - FERRAMENTA AR COND. - BOLSA PARA GUARDAR FERRAMENTAS;PC
USO CONSUMO - FERRAMENTA AR COND. - BOMBA DE HIGIENIZAÇÃO;PC
USO CONSUMO - FERRAMENTA AR COND. - BOMBA VACUO 7 CFM 110V 220V DUPLO ESTAGIO SURYHA;PC
USO CONSUMO - FERRAMENTA AR COND. - CAPACIMETRO DIGITAL SURYHA;PC
USO CONSUMO - FERRAMENTA AR COND. - CHAVE DE GRIFO 12 POLEGADAS;PC
USO CONSUMO - FERRAMENTA AR COND. - CHAVE INGLESA 10 POLEGADAS;PC
USO CONSUMO - FERRAMENTA AR COND. - CHAVE INGLESA 12 POLEGADAS;PC
USO CONSUMO - FERRAMENTA AR COND. - CHAVE INGLESA 8 POLEGADAS;PC
USO CONSUMO - FERRAMENTA AR COND. - CURVADOR TUBO DE COBRE GT368 1/4 5/16 3/8 ALAVANCA 90 GRAUS;PC
USO CONSUMO - FERRAMENTA AR COND. - DOBRADOR PRA COBRES MAIS GROSSOS KIT MATRIZ;PC
USO CONSUMO - FERRAMENTA AR COND. - GAS REFRIGERANTE EOS 13.6KG;KG
USO CONSUMO - FERRAMENTA AR COND. - KIT DE SOLDA BICO COM MANGUEIRA - MAÇARICO;CJ
USO CONSUMO - FERRAMENTA AR COND. - KIT FLANGEADOR EXCÊNTRICO EOS COM CATRACA. CORTADOR E ESCARIADOR 1/4 A 3/4 EOS-N80;PC
USO CONSUMO - FERRAMENTA AR COND. - KIT MACARICO PORTATIL COM ACENDIMENTO AUTOMATICO SURYHA COM REFIL GAS MAP 400G EOS;PC
USO CONSUMO - FERRAMENTA AR COND. - MANIFOLD GAS R410A R407C R22 COM MANGUEIRAS 150CM 5/16 SEM ADAPTADOR VLCT536 VULKAN;PC
USO CONSUMO - FERRAMENTA AR COND. - MINI CORTADOR DE TUBO 1/8 A 5/8 SURYHA;PC
USO CONSUMO - FERRAMENTA AR COND. - OLÉO MINIMO 700ML- 1 LITRO;GL
USO CONSUMO - FERRAMENTA AR COND. - OLÉO SESIL BOMBA A VACUO;PC
USO CONSUMO - FERRAMENTA AR COND. - PENTA TERMOMETRO PORTATIL QUE MONITORA TEMPERATURA;PC
USO CONSUMO - FERRAMENTA AR COND. - PENTE DE ALETA METALICO UNIVERSAL;PC
USO CONSUMO - FERRAMENTA AR COND. - PULVERIZADOR DE PRESSÃO 2 LITROS;PC
USO CONSUMO - FERRAMENTA AR COND. - TERMOMETRO DIGITAL LCD -50C A 70C BRANCO SENSOR NTC;PC
USO CONSUMO - FERRAMENTA CAMINHAO - CESTO AEREO;PC
USO CONSUMO - FERRAMENTA CAMINHAO - CINTA PARA GUINDALDO;PC
USO CONSUMO - FERRAMENTA CAMINHAO - CINTA PARA GUINDALDO SLING 5TON (2MT);PC
USO CONSUMO - FERRAMENTA CAMINHAO - LACO DE ACO 16MM;PC
